id,title,summary,gender,min_age,max_age
NCT01056224,Effect of Remifentanil Boluses on Hemodynamics in Skull Pin Insertion,"
      Skull pin insertion during craniotomies is a brief, intensely stimulating, painful stimuli
      occurring during the conduct of a neurosurgical or spine anesthetic. Remifentanil is an ultra
      short acting opioid that has been successfully used to blunt hemodynamic responses in a wide
      variety of clinical scenarios. It is our intention to ascertain the optimal dose for blunting
      the hemodynamic response to skull pin insertion using remifentanil.
    ",All,20 Years,75 Years
NCT01051856,TissueLink Versus SEAMGUARD After Distal Pancreatectomy,"
      The purpose of this research study is to find a lowest leak rate following a distal
      pancreatectomy (removal of the left side of the pancreas). Distal pancreatectomy is known to
      have a risk of pancreatic leaks (leakage of pancreatic fluid from the cut surface of the
      pancreas). Two FDA cleared devices (TissueLink and SEAMGUARD) will be studied to treat and
      prevent leaks at the end of the pancreas.
    ",All,18 Years,N/A
NCT01056250,SILS Cholecystectomy: Cholangiography of the Biliary Tract,"
      Single Incision Laparoscopic Surgery (SILS) can be performed for different standard
      operations such as appendectomy and cholecystectomy. During laparoscopic cholecystectomy
      sometimes a cholangiography (marking the biliary tract with contrast agent) is necessary to
      identify and preserve relevant structures. The investigators want to evaluate feasibility of
      performing cholangiography during SILS cholecystectomy.
    ",All,18 Years,90 Years
NCT01051648,Triamcinolone Assisted Anterior Vitrectomy,"
      Injecting Triamcinolone acetenoide for visualizing and removing vitreous from the anterior
      chamber.
    ",All,47 Years,79 Years
NCT01055561,A Study of Acupuncture for Patients With Behavioural and Psychological Symptoms of Dementia,"
      The purpose of the study is to evaluate the safety and tolerability of acupuncture for
      patients with BPSD & healthy volunteers.
    ",All,60 Years,85 Years
NCT01056380,Study of Nitazoxanide in Adults With Acute Uncomplicated Influenza,"
      This is a randomized clinical trial designed to evaluate oral nitazoxanide compared to a
      placebo in the treatment of acute uncomplicated influenza in adults. We hypothesize that
      treatment with nitazoxanide will reduce the duration of symptoms in patients with confirmed
      influenza infection. Secondarily, we hypothesize that treatment with nitazoxanide will reduce
      the complications of influenza, severity of symptoms, time lost from work, time to return to
      normal daily activities, and viral shedding.
    ",All,18 Years,65 Years
NCT01052246,Pulsed Dye Laser Treatment of Acne Vulgaris,"
      The results of pulsed dye laser (PDL) treatment of acne vulgaris published so far are
      controversial: Whereas Seaton et al. described a marked improvement of mild-to-moderate acne
      after low-fluence pulsed-dye laser therapy, Orringer et al. were unable to replicate said
      results in a similar, albeit not identical, study design. More recently published studies
      failed to resolve the controversy, varying in terms of treatment procedure(s) as well as
      results.

      While published results are certainly promising enough to be followed up by independent
      research, they are insufficient to justify the abdication of methods with proven efficacy.
      Considering patient treatment ethics and the short 'window of opportunity' for scar
      prevention when active inflammatory lesions are present, the investigators planned the
      adjuvant application of the PDL in the present study, providing all patients with the well
      established and evidentially effective modality of a fixed-combination clindamycin 1%-benzoyl
      peroxide 5% hydrating gel (C/BPO). The goal of the study was the assessment of the efficacy
      and safety of a low-fluence PDL treatment in addition to C/BPO in patients with facial
      inflammatory acne.
    ",All,N/A,N/A
NCT01057381,Dexmedetomidine in Pediatric Tonsillectomy,"
      The hypothesis of this study is that the administration of an intra-operative dose of
      dexmedetomidine will result in adequate analgesia without respiratory depression thereby
      resulting in an early discharge from the post anesthetic care unit following
      adenotonsillectomy.
    ",All,3 Years,17 Years
NCT01055756,"Clinical Trial Of The Effectiveness Of The Product Cloratadd D (Loratadine + Pseudoephedrine Sulfate) Produced By The Laboratory EMS S/A, Compared To The Drug Claritin D Produced By Schering-Plough S/A, In Patients With Allergic Rhinitis","
      The primary objective of this study is to evaluate the clinical efficacy of the drug
      Cloratadd D ® (loratadine + pseudoephedrine sulfate - EMS S/A) compared to the drug Claritin
      D ® (loratadine + pseudoephedrine sulfate - Schering Plough) in patients with allergic
      rhinitis by quantification of the scores of clinical parameters (signs and symptoms) and
      laboratory (nasal flow) down through time.
    ",All,18 Years,60 Years
NCT01054521,A Randomized Study of Temperature-controlled and Bipolar Radiofrequency for Inferior Turbinate Reduction,"
      Currently, there are several alternative treatments for patients with chronic rhinitis (CR)
      who failed medication. Although, most of the researches have been focusing on
      temperature-controlled RF (TCRF), the cost is a major limitation for applying it worldwide.
      The investigators objective of this study is to compare the subjective and objective outcomes
      of Bipolar RF (BRF) with the more popular TCRF for CR treatment. The investigators
      hypothesized that both have equivalent outcomes but with less operative time and potentially
      at lower cost.
    ",All,18 Years,N/A
NCT01057290,Studying Biomarkers in Cell Samples From Young Patients With Acute Myeloid Leukemia,"
      RATIONALE: Studying samples of tissue from patients with cancer in the laboratory may help
      doctors learn more about changes that occur in DNA and identify biomarkers related to cancer.
      It may also help doctors predict how well patients will respond to treatment.

      PURPOSE: This research study is looking at biomarkers in cell samples from young patients
      with acute myeloid leukemia.
    ",All,N/A,18 Years
NCT01054313,Docetaxel and Sirolimus in Patients With Advanced Malignancies,"
      The goal of this clinical research study to find the highest tolerated dose of the
      combination of Taxotere (docetaxel) and Rapamycin (sirolimus) when given to patients with
      advanced cancer.

      Researchers also want to find highest tolerated dose of the combination of docetaxel,
      sirolimus, and prednisone when given to patients with advanced prostate cancer. The safety of
      both drug combinations will also be studied.
    ",All,N/A,N/A
NCT01052818,Therapeutic and Prognostic Impact of Circulating Tumor Cells in Peripheral Blood in Patients With Non Small-cell Lung Cancer,"
      The purpose of the study is to evaluate the association between the number of circulating
      tumor cells and response to treatment in non small-cell lung cancer patients
    ",All,18 Years,N/A
NCT01057017,First-Line FOLFOX-Bevacizumab for Advanced Colorectal Cancer With Wild-Type Ras,"
      Bevacizumab given at 7.5mg/kg. IV over 10-90 minutes every 3 weeks until disease
      progression.Panitumumab given at 9mg/kg. IV over 30-90 minutes every 3 weeks until disease
      progression.Primary Objective: To determine the safety of every 3 week panitumumab and
      bevacizumab as maintenance therapy for patients with metastatic colorectal cancer.
    ",All,18 Years,N/A
NCT01057719,Climate Influence on Physiotherapy in Multiple Sclerosis,"
      The aim of the study was to compare the effect of inpatient physiotherapy in a warm climate
      versus physiotherapy in a colder climate in multiple sclerosis (MS), in both short- and long
      term perspectives.
    ",All,18 Years,60 Years
NCT01057212,Trial of Bevacizumab and Ixabepilone for Advanced or Metastatic Non-small Cell Lung Cancer (NSCLC),"
      This is a non-randomized, open-label, single arm phase II trial of the combination of
      bevacizumab and ixabepilone in patients with advanced- or metastatic non-squamous NSCLC
      progressive after first or second-line therapy. The main objective is to evaluate the
      progression-free survival in patients with advanced or metastatic non-squamous NSCLC being
      treated with ixabepilone and bevacizumab.
    ",All,18 Years,N/A
NCT01052675,"Pharmacological, Clinical and Statistical Assessment of a New Tool Available for Pharmacodependence Report Evaluation","
      In France, the Afssaps is the body in charge of the evaluation of pharmacodependance. In
      order to fulfil its mission, the Afssaps has created a network of 11 Centres for Evaluation
      and Information on Pharmacodependance (CEIP), coordinated by the Drugs and Psychotropics
      Unit. Pharmacodependence notifications issued by professionals are collected by each Centre
      which evaluates them. Nantes' CEIP created an original tool to harmonize case reporting and
      make it possible to homogeneously evaluate the seriousness of pharmacodependence cases as
      each CEIP had his own way of analysing his cases. The aim of this study is to assess this
      tool.
    ",All,N/A,N/A
NCT01051427,Control of Epistaxis With Surgiflo,"
      This is a blind trial to test if Surgiflo is effective in posterior epistaxis. After the
      investigators see than anterior tamponade is not effective stopping epistaxis, the
      investigators try using Surgiflo and if it does not work the investigators continue with a
      nasal catheter. This is the usual way to stop nasal bleeding, but is painful and has serious
      after-effects in the nose. Surgiflo is a hemostatic matrix that can be put into the nose,
      painlessly and easily. So the investigators think it can be useful controlling nasal
      bleeding, so the investigators could avoid to put nasal catheters in these patients.
    ",All,18 Years,N/A
NCT01055327,Birth Defects Associated With Exposure to Lamotrigine in Pregnancy (EUROCAT),"
      In 2007 a case control study was completed within the EUROCAT European network of congenital
      anomaly registers to test the hypothesis that first trimester lamotrigine monotherapy
      exposure is associated with an increased risk of isolated oral clefts. This study found no
      statistically significant increased risk of oral clefts compared with other defects following
      lamotrigine exposure in the uterus. The EUROCAT Antiepileptic Drug (AED) Database,
      established for the original case control study in 2007, will now be expanded to include an
      additional five to six years worth of data. These data will provide greater power to
      investigate the risk of isolated oral clefts, specific cleft types and potential associations
      with additional specific malformation types (e.g. neural tube defects). Data on cases of
      isolated oral clefts registered between 1993 and 2012 will be extracted from EUROCAT member
      registers meeting set inclusion criteria (ensuring completeness of outcome and exposure
      data). The primary comparison group will include all non oral cleft, non chromosomal
      malformations as the registers do not collect data on non malformed infants. This study will
      also be powered to include a second control group of chromosomal malformations, very unlikely
      to be associated with medication exposure. Data on exposure to anti-epileptic drugs (AEDs)
      during the first trimester of pregnancy will be extracted along with other key covariates
      including age of mother, history of epilepsy and gestational age of the infant. Primary
      analyses, using logistic regression, will compare the lamotrigine monotherapy versus no AED
      use across case and control groups and a secondary analysis will compare lamotrigine
      monotherapy versus other AED monotherapy (with and without valproate). Data will also be
      monitored for patterns of lamotrigine exposure across additional specific malformation groups
      of interest.
    ",All,N/A,N/A
NCT01056991,Prevention of IPH: Electric Warming Mattress vs Forced Air Warming Blanket,"
      This study will determine if modern under-patient warming mattresses are as effective as
      forced air warming blankets in preventing cold and shivering in patients scheduled for non
      emergency surgery.
    ",All,18 Years,N/A
NCT01057147,Safety and Efficacy Study of Rebamipide 2% Ophthalmic Suspension in Subjects With Dry Eye - Effects on Central Cornea,"
      The purpose of this study is to evaluate the safety and efficacy of 2% rebamipide compared to
      placebo in clearing of fluorescein staining of the central cornea in subjects with dry eye
      disease.
    ",All,18 Years,N/A
NCT01057225,"Cyclophosphamide, Carfilzomib, Thalidomide, and Dexamethasone in Treating Patients With Newly Diagnosed Active Multiple Myeloma","
      RATIONALE: Drugs used in chemotherapy, such as cyclophosphamide and dexamethasone, work in
      different ways to stop the growth of cancer cells, either by killing the cells or by stopping
      them from dividing. Carfilzomib may stop the growth of cancer cells by blocking some of the
      enzymes needed for cell growth. Thalidomide may stop the growth of cancer cells by blocking
      blood flow to the tumor. Giving combination chemotherapy together with carfilzomib and
      thalidomide may kill more cancer cells.

      PURPOSE: This phase I/II trial is studying the side effects and best dose of carfilzomib when
      given together with cyclophosphamide, thalidomide, and dexamethasone in treating patients
      with newly diagnosed active multiple myeloma.
    ",All,18 Years,N/A
NCT01056055,Outcomes of the Modified-Brostrom Procedure Using Suture Anchor for Chronic Lateral Ankle Instability,"
      This prospective, randomized study was conducted to compare the clinical outcomes of the
      modified Brostrom procedure using a suture anchor and bone tunnel for chronic lateral ankle
      instability.
    ",All,15 Years,44 Years
NCT01051141,Project U Connect - Optimizing Brief Alcohol Intervention for Underage Drinkers in the ER,"
      The Emergency Department (ED) setting is a unique point of access for reaching underage
      drinkers (age 14-20). With the aid of computer technology, this study will screen underage
      drinkers in the ED and fully test promising ED-based brief intervention and 3-month follow-up
      brief treatment approaches for alcohol misuse. Developing methods to efficiently and
      effectively optimize these approaches has powerful public health implications for improving
      outcomes for underage drinkers.
    ",All,14 Years,20 Years
NCT01054560,SOLITAIRE™ FR With the Intention For Thrombectomy (SWIFT) Study,"
      The purpose of this study is to demonstrate substantial equivalence of the SOLITAIRE™ FR
      Revascularization Device (SOLITAIRE™ Device) with a legally marketed device, MERCI Retrieval
      System® (MERCI® Device). The study will demonstrate safety and efficacy of the SOLITAIRE™
      Device in subjects requiring mechanical thrombectomy diagnosed with acute ischemic stroke.
    ",All,22 Years,85 Years
NCT01050062,Post-Marketing Surveillance of Micombi Tablets Survey on the Long-term Use,"
      The survey is conducted to collect safety and effectiveness information in Hypertensive
      patients treated with Micombi Tablets on the long term use in daily clinical settings in
      Japan.
    ",All,N/A,N/A
NCT01054274,a Multicentric Randomized Controlled Trial of Self-Expandable Esophageal Radiation Stent,"
      Esophageal cancer is common in some areas , ranking as the fourth leading cause of death from
      cancer in China and sixth worldwide. Although the prognosis of surgical resection for
      esophageal cancer has been improved, more than 50% of such patients are inoperable and have
      to undergo palliative treatments because of late stage cancer or metastasis. Dysphagia is the
      predominate symptom of patients with inoperable esophageal cancer. To relieve the dysphagia
      and improve the quality of life of such patients, brachytherapy has previously been utilized.
      Recently, stent placement has been widely accepted to be an option for palliation of the
      symptoms due to the esophageal strictures. Brachytherapy and esophageal self-expanding stent
      insertion have longer benefit. Stent insertion provides fastest improvement of
      dysphagia.However, recurrence of the neoplastic stricture remains a challenge after stent
      placement, complications in later setting occur and require further endoscopic treatment.
      Brachytherapy has slower onset of benefit but has fewer complications and longer benefit.To
      combine the advantages of the immediate relief of the esophageal dysphagia with the stent
      placement and radiation therapy with brachytherapy, a novel esophageal stent loaded with 125I
      seeds has been developed in the authors' institute. The technical feasibility and safety with
      this new stent has been demonstrated to be adequate in a healthy rabbit model. And a
      small-sample and unicentric prior clinical trial in the authors' institute certificated the
      novel esophageal stent can relieve the dysphagia caused by advanced esophageal cancer rapidly
      and improve the quality of life markedly. This current multicentric randomized clinical trial
      is further studying the novel esophageal stent loaded with 125I seeds to see how well they
      work compared with a conventional covered stent in patients with malignant dysphagia caused
      by advanced esophageal cancer.
    ",All,20 Years,80 Years
NCT01053039,The Use of Intrathecal Morphine in the Management of Acute Pain Following Decompressive Lumbar Spinal Surgery,"
      The primary aim of this study is to assess the impact of intrathecal morphine on
      post-operative pain following instrumented fusion for degenerative lumbar spine disease.
      Secondary objectives of this study aim to assess side effects, overall narcotic use and
      duration of hospital stay following administration of intrathecal morphine.

      Based on our literature review, we expect a significant improvement in pain scores and
      functional status and minimal side effects with the use of intrathecal morphine. With
      improved pain and function we would also expect shorter hospital stays in those patients
      receiving intrathecal morphine.
    ",All,N/A,N/A
NCT01058486,Multicomponent Intervention to Decrease Chronic Obstructive Pulmonary Disease (COPD)-Related Hospitalizations,"
      The investigators' proposed study is a randomized controlled trial that will prospectively
      examine the effect of a multicomponent intervention on the rate of hospitalizations, daily
      physical activity, self efficacy and health status in patients who have COPD and have been
      hospitalized because of a COPD exacerbation.

      In the study, a convenience sample of patients recently hospitalized for a COPD exacerbation,
      who meet the selection criteria and agree to participate will be randomized to receive one of
      the following at the time of hospital discharge: (1) the current standard of care plus a
      multicomponent intervention (counselor + pulmonary rehabilitation) or (2) the current
      standard of care without the intervention.

      This study plans to test the following hypotheses: (1) The primary outcome of the study to be
      the composite endpoint of death or COPD hospitalization (2) Time to first rehospitalization
      will be shorter in the intervention group than the control group (3) At follow-up, the
      physical activity level measured in terms of the average number of steps and active energy
      expenditure will be higher in the intervention group than in the control group.
    ",All,40 Years,N/A
NCT01058499,Mindfulness Based Stress Reduction in COPD,"
      The objective of this study is to test the efficacy of a Mindfulness Based Stress Reduction
      program in COPD on quality of life, dyspnea, daily physical activity and mindfulness during
      daily life.
    ",All,40 Years,99 Years
NCT01058993,AMD 3100 for Treatment of Myelokathexis,"
      This is an initial study to determine if CXCR4 inhibitor AMD 3100 or plerixafor may be a
      potential treatment for neutropenia due to CXCR4 mutations, the myelokathexis or WHIM (warts,
      hypogammaglobulinemia, immunodeficiency and myelokathexis) syndrome. This is the initial
      study of this concept and will involve up to 6 patients to receive increasing doses of
      plerixafor administered subcutaneously or on an alternate day basis. It is unknown if these
      patients will be highly sensitive to a blockade of CXCR4 activity and release more white
      blood cells than normal volunteers or cancer patients given the same dose of this drug.
      Therefore doses will begin at a level 12 fold less than currently used to mobilize stem cells
      and will be increased stepwise to achieve an acceptable circulating level of neutrophils.
    ",All,18 Years,N/A
NCT01059136,Aldosterone Blockade Early After Acute Myocardial Infarction,"
      Study hypothesis : An early blockade of aldosterone receptors initiated at the first medical
      contact after acute myocardial infarction may reduce major cardiovascular events within 6
      months after the occurrence of the myocardial infarction.

      Primary efficacy criterion : The 6 month rate of the composite of death, resuscitated cardiac
      arrest, potentially lethal ventricular arrhythmia, indication for implantation of an
      implantable cardioversion device, occurrence or aggravation of heart failure.

      Primary objective: To demonstrate the superiority of aldosterone blockade initiated as soon
      as possible within 72 hours after the onset of acute myocardial infarction on top of standard
      therapy, compared to standard therapy alone, with or without reperfusion therapy.

      Study design : Prospective, multi-centre randomised, open labeled with 2 parallel study arms.
    ",All,18 Years,N/A
NCT01059305,"Phase II Trial of Erlotinib, Prior to Surgery or Radiation in Patients With Squamous Cell Cancers (SCC) of the Skin","
      The goal of this clinical research study is to learn if Tarceva ® (erlotinib) when taken
      before and after radiation and/or surgery can help to control aggressive cutaneous squamous
      cell carcinoma. The safety of the drug will also be studied.
    ",All,18 Years,N/A
NCT01059474,Transdermal Absorption of Dimercaptopropane-1-Sulfonate (DMPS) and Effect on Urinary Mercury Excretion,"
      DMPS is a metal chelator which is approved for use in Europe. While not an FDA-approved drug
      in the US, it is easily obtained and administered by alternative health practitioners to
      their patients. A formulation called 'TD DMPS' (transdermal DMPS) is in use, despite the fact
      there is no published literature to support that the agent is absorbed transdermally. The
      investigators hypothesis is that DMPS is not absorbed through the skin. The investigators
      plan to apply TD DMPS to healthy volunteers and then test serum for presence of DMPS. In
      addition the investigators will measure urinary mercury concentrations pre and post DMPS
      application.
    ",All,18 Years,N/A
NCT01059721,Outcome After Soft Tissue Realignment of the Tibial Insertion of the Patella Tendon,"
      Soft tissue realignment of the tibial insertion of the patella tendon is a simple operative
      technique for treating dislocation of the patella in childhood and adolescence. It is
      performed in children with either recurrent dislocation or complicated primary dislocation in
      cases with malalignment or maltracking of the patella and a lateralised tibial tuberosity. It
      can be performed in patients with open epiphyses. We investigate long-term outcome after this
      procedure.
    ",All,10 Years,18 Years
NCT01059812,A Pan Asian Trial Comparing Efficacy and Safety of NN5401 and Biphasic Insulin Aspart 30 in Type 2 Diabetes,"
      This trial is conducted in Asia. The aim of this clinical trial is to compare NN5401 (insulin
      degludec/insulin aspart (IDegAsp)) with biphasic insulin aspart (BIAsp) 30 in patients with
      type 2 diabetes not optimally controlled on once or twice daily insulin with or without
      metformin.
    ",All,18 Years,N/A
NCT01059955,"Iontophoresis Delivery of Dexamethasone Phosphate for Non-infectious, Non-necrotizing Anterior Scleritis, Phase 1 Dose-varying Study","
      This is an initial clinical trial evaluating whether different doses of iontophoresis for
      delivery of dexamethasone phosphate can be tolerated by eyes of patients with non-infections,
      non-necrotizing scleritis. A secondary goal is to get preliminary information about whether
      the treatment is likely to be an effective treatment for scleritis. If the results are
      favorable, further trials evaluating the treatment may be pursued.

      Funding sources: FDA OOPD, Eyegate Pharmaceuticals, Inc.
    ",All,18 Years,N/A
NCT01055340,A Study That Will Evaluate Ketogenesis and Glucose-Dependent Insulin Secretion Methodologies in Healthy Male Subjects (MK-0000-159)(COMPLETED),"
      This study will test the hypotheses that a single dose of oxyntomodulin (OXM) will be neutral
      or better than placebo in lowering ambient glucose levels during a graded glucose infusion
      (GGI) and that a single dose of OXM will lead to a statistically significant increase in the
      sum of the plasma βOHB + AcAc levels compared to placebo.
    ",Male,18 Years,45 Years
NCT01050049,The Effect of Implementing Hyper-acute Stroke Guidelines on Decision-Making for or Against Thrombolytic Therapy for Stroke in the Emergency Department,"
      The objective of this study is to determine if the implementation of guidelines utilizing
      immediate CT Perfusion and CT Angiography in addition to non-contrast CT alters (reduces or
      increases) the time to decision-making for or against rt-PA in acute ischemic stroke, and by
      extension, time to therapy in treated patients and time to transfer from the department for
      all patients. A secondary objective is to determine if using CTP/CTA-inclusive hyperacute
      stroke guidelines improves safety by decreasing symptomatic intracerebral hemorrhage and
      mortality in patients who receive rt-PA.
    ",All,19 Years,N/A
NCT01057043,Cupping in Osteoarthritis of the Knee,"
      The purpose of this exploratory randomised trial is to study the effect of pulsatile cupping
      in osteoarthritis of the knee compared to waiting list control.
    ",All,40 Years,80 Years
NCT01057342,"Paclitaxel, Carboplatin, and Dimethylxanthenone Acetic Acid in Treating Patients With Extensive-Stage Small Cell Lung Cancer","
      RATIONALE: Drugs used in chemotherapy, such as paclitaxel and carboplatin, work in different
      ways to stop the growth of tumor cells, either by killing the cells or by stopping them from
      dividing. Dimethylxanthenone acetic acid may stop the growth of small cell lung cancer by
      blocking blood flow to the tumor. Giving paclitaxel and carboplatin together with
      dimethylxanthenone acetic acid may kill more tumor cells.

      PURPOSE: This phase II trial is studying the side effects of giving paclitaxel and
      carboplatin together with dimethylxanthenone acetic acid and to see how well they work in
      treating patients with extensive-stage small cell lung cancer.
    ",All,18 Years,N/A
NCT01057511,Compare the Difference of P4 Concentration in Serum and Endometrium After Vaginal and IM P Administration,"
      Crinone is a micronized progesterone gel which is administrated via vaginal route and
      targeted drug delivery to uterine (first uterine pass effect) with lower serum concentration.
      This study is to investigate the difference of progesterone concentration in serum and
      endometrium after administration with crinone and intramuscular progesterone.

      The study will be conducted as a single centre, randomized, active controlled study.
      Recruitment duration will be 6-8 months long. Day 1 of Crinone administration will be the
      baseline. On Day 7 of Crinone administration endometrial tissue will be taken for P4 test.
      Last visit will be at 3-5 days after withdraw bleeding.
    ",Female,N/A,55 Years
NCT01052935,A Study to Assess the Persistence of a GBS Antibody in Women Previously Immunized With a GBS Vaccine,"
      This study looks at the body's immune responses to a GBS vaccine 2 years after the orginal
      vaccine(s) were given in the V98P1 study. Blood will be drawn and evaluated for GBS antibody
      levels.
    ",Female,20 Years,42 Years
NCT01055015,Double Blind Efficacy and Safety Study of Flexible-Dose vs Low-Dose Q8003 After Undergoing Primary Unilateral Total Knee Arthroplasty,"
      This is a Phase 3, two-arm, double-blind study of efficacy and safety of Q8003 in patients
      who have undergone primary unilateral total knee arthroplasty
    ",All,18 Years,N/A
NCT01050829,Gadobutrol Magnevist-controlled Body Study,"
      The purpose of the study is to look at the safety (what are the side effects) and efficacy
      (how well does it work) of gadobutrol when used for taking MR images of the body/extremities
      regions. The results of the MRI with gadobutrol injection will be compared to the results of
      MR images taken without contrast and with the results of the MR images taken with Magnevist.
    ",All,20 Years,N/A
NCT01055613,Investigational Multi-purpose Contact Lens Care Solution.,"
      This study compares an investigational contact lens care multi-purpose solution to a
      currently marketed multi-purpose solution.
    ",All,18 Years,N/A
NCT01052311,The Impact of Tredaptive on Flow-Mediated Dilation in Cardiac Patients,"
      Laropiprant (LRP; Merck & Co., Inc, Whitehouse Station, NJ, USA) is a potent, once-daily,
      highly selective PGD2-receptor (DP1) antagonist. A combination tablet containing 1 g of
      extended-release niacin and 20 mg of laropiprant (ERN/LRPT) offers improved tolerability,
      supporting a simplified 1-2 g dosing paradigm and improved adherence. Statins and niacin
      improve endothelial function in cardiac patients, however, there is no data yet regarding the
      additive effects of raising HDL-C by ERN/LRPT and statins on endothelial function in cardiac
      patients. Thus the aim of the present study is to evaluate the impact of 3 months'
      administration of ERN/LRPT compared to placebo added to statins on endothelial function,
      assessed by brachial artery vasoreactivity in stable cardiac patients.
    ",All,18 Years,80 Years
NCT01051349,Safety and Efficacy Extension Study of Daclizumab High Yield Process (DAC HYP) (BIIB019) in Participants Who Have Completed Study 205MS202 (NCT00870740) to Treat Relapsing Remitting Multiple Sclerosis,"
      Primary Objective is to assess the safety of extended treatment with Daclizumab High Yield
      Process (DAC HYP, BIIB019) monotherapy in participants with relapsing remitting multiple
      sclerosis (RRMS). Secondary Objective is to assess the long-term immunogenicity of DAC HYP
      and to assess the durability of response to DAC HYP in preventing multiple sclerosis (MS)
      relapse, slowing disability progression, and reducing new MS lesion formation in this study
      population.
    ",All,18 Years,60 Years
NCT01053624,Concomitant Tracheostomy and Lung Resection,"
      This protocol has been designed to determine if tracheostomy performed immediately after lung
      operation (i.e. concomitant tracheotomy) could improve the postoperative outcome of high risk
      patients. We hypothesized that concomitant tracheotomy could reduce the length of mechanical
      ventilation and the number of respiratory complications.
    ",All,18 Years,79 Years
NCT01051752,PK and PD of Drugs for Nontuberculous Mycobacterial Diseases in Dutch Patients,"
      A prospective observational study in which pharmacokinetic and pharmacodynamic parameters are
      evaluated in a cohort of patients with NTM diseases.
    ",All,18 Years,N/A
NCT01056783,Proof of Concept Study of OC000459 in Eosinophilic Esophagitis,"
      This will be a randomised, double blind, placebo controlled, parallel group evaluation of the
      effect of OC000459 given orally for eight weeks on active eosinophilic esophagitis.
    ",All,18 Years,75 Years
NCT01051687,Botulinum Toxin Treatment for Localized Vitiligo,"
      Background: New light shed on the cholinergic aspects of vitiligo pathophysiology. It was
      found that acetylcholine concentration increased with a significantly reduced expression of
      acetylcholinesterase in vitiliginous patches that return to normal up on repigmentation.

      Objective: The investigators will undertook this controlled, prospective pilot study to
      evaluate the efficacy and safety of botulinum toxin A in patients with localized vitiligo.

      Methods: 10 patients with focal or segmental vitiligo will be recruited. For each patient
      with focal vitiligo, one or two vitiliginous patches will be treated. The other patches will
      be used as control. For each patient with segmental vitiligo, half of the lesion will be
      treated. The other half will be used as a control. Botulinum toxin will be injected. The
      response will be analyzed at the initial visit, two weeks and at two and six months after
      therapy.
    ",All,18 Years,50 Years
NCT01057095,Studying Gene Expression in Tissue Samples From Patients With Acute Myeloid Leukemia,"
      RATIONALE: Studying samples of tissue from patients with cancer in the laboratory may help
      doctors learn more about changes that occur in DNA and identify biomarkers related to cancer.

      PURPOSE: This research study is looking at gene expression in tissue samples from patients
      with acute myeloid leukemia.
    ",All,N/A,120 Years
NCT01058902,The Effect Of Aspirin On Survival in Lung Cancer,"
      Lung cancer is the most common cancer in the western world. Only 10 to 15 % of patients
      diagnosed with lung cancer are suitable for potentially curative surgical treatment. Despite
      surgery, recurrence of lung cancer still occurs. Aspirin potentially may help increase
      survival by altering the biochemistry of any potential remaining lung cancer cells. Most lung
      cancer occurs in smokers. Smokers are at increased risk of heart attacks and strokes. Aspirin
      has beneficial effects on the heart and brain, potentially reducing the incidence of heart
      attacks and strokes.
    ",All,18 Years,85 Years
NCT01059552,Treatment of Locally Advanced Non-Small Cell Lung Cancer (NSCLC),"
      The purpose of this study is to determine the maximum tolerated dose of the combination of
      vorinostat, cisplatin, pemetrexed, and radiation therapy in patients with unresectable stage
      IIIA/IIIB non-small cell lung cancer.
    ",All,18 Years,N/A
NCT01058551,Incidence of Atrial Fibrillation in Patients With Severe Obstructive Sleep Apnea: The Reveal XT-SA Study,"
      Single site study: The goal of the study is to determine the incidence of new onset atrial
      fibrillation (AF) in patients with severe obstructive sleep apnea (OSA) syndrome through the
      use of a Medtronic Reveal XT implantable Loop recorder (ILR). The ILR device is approved for
      use in Canada, for the assessment of atrial fibrillation.
    ",All,18 Years,N/A
NCT01050920,Study of Genetic Factors Other Than CYP2C9 and VKORC1 That Influence Warfarin Dose Requirements in a South-east Asian Population,"
      Warfarin is a commonly used anti-coagulant, but has a narrow therapeutic index and wide
      inter-individual and inter-ethnic variation in dose requirements. Several genetic and
      non-genetic factors have been identified that could influence warfarin dose requirements.
      However, current known predictive factors could only explain about 50-60% of warfarin dose
      variability. Inter-ethnic differences in genetic influences on warfarin dose requirements
      also exist. We hypothesize that genetic factors other than CYP2C9 and VKORC1 may influence
      warfarin dosing and serve to further optimize warfarin dosing.
    ",All,21 Years,N/A
NCT01054482,Pre-operative Chemotherapy Versus Concurrent Chemoradiotherapy in Locally Advanced Non-small Cell Lung Cancer,"
      This phase II trial is to compare neoadjuvant chemotherapy with concurrent chemoradiotherapy
      in patients with locally advanced non-small cell lung cancer (NSCLC) to address optimal
      induction strategy.
    ",All,18 Years,85 Years
NCT01054066,Managing Chronic Kidney Disease in Eastern North Carolina,"
      The purpose of this program is to educate primary care physicians in four underserved clinics
      in eastern North Carolina about chronic kidney disease.
    ",All,18 Years,N/A
NCT01051024,Diamel in the Treatment of Polycystic Ovary Syndrome,"
      The purpose of this study is to assess the efficacy of Diamel administration in the treatment
      of Polycystic Ovary Syndrome. The duration of this double-blind placebo controlled phase 3
      clinical trial will be 24 weeks.
    ",Female,18 Years,40 Years
